d10,length_value,length_type,speed_value,speed_type,lanes_value,lanes_type
1233491079,25.042290980766605,float,,NoneType,1,str
23064916,10.800313782371804,float,,NoneType,,NoneType
22664825,11.141585905604861,float,,NoneType,,NoneType
23064858,32.907599388792406,float,,NoneType,,NoneType
642112150,5.336739179340234,float,50,str,4,str
642112153,5.826977326647219,float,,NoneType,5,str
22718288,10.119833537733646,float,50,str,4,str
642112157,7.60672619310143,float,,NoneType,3,str
685995792,4.845908788195715,float,,NoneType,4,str
23065030,9.28496567160716,float,,NoneType,,NoneType
23065408,60.26810747308802,float,30,str,,NoneType
1423528408,93.77436362225819,float,,NoneType,,NoneType
696003172,1.0289179223931817,float,50,str,2,str
64265055,92.4172782891922,float,30,str,,NoneType
26539181,9.037761533767279,float,30,str,,NoneType
1420143562,22.52735210329044,float,30,str,,NoneType
22672584,8.802391875474155,float,30,str,,NoneType
1387026341,8.733279341853956,float,30,str,,NoneType
22662664,25.054361286357192,float,30,str,,NoneType
22662695,30.298190780922297,float,30,str,,NoneType
1235011190,4.156224865260011,float,50,str,2,str
672093812,3.0800541482674553,float,40,str,3,str
672093812,18.8864845916303,float,40,str,3,str
267306861,2.547071798282044,float,,NoneType,4,str
267306861,25.993588449731472,float,,NoneType,4,str
267306861,25.993588449731472,float,,NoneType,4,str
267306861,4.052119347048392,float,,NoneType,4,str
672974417,6.053965353788986,float,50,str,4,str
267306863,62.358907200077105,float,,NoneType,3,str
267306863,5.466592906447448,float,,NoneType,3,str
20275701,5.793909881983946,float,30,str,1,str
1426385929,12.773880416136809,float,,NoneType,1,str
673195452,115.504366152551,float,30,str,,NoneType
1350005834,62.47170417563239,float,30,str,,NoneType
96629930,5.526247183071099,float,50,str,4,str
22878479,4.1902914107302305,float,30,str,,NoneType
493685688,7.592223805727456,float,30,str,,NoneType
787567475,1.9033184883862988,float,50,str,3,str
593784302,13.319152403807193,float,50,str,3,str
22992460,4.156176433514393,float,,NoneType,,NoneType
317181920,52.35352219928303,float,50,str,3,str
593784306,13.529979850414934,float,50,str,4,str
593784318,6.73070783147953,float,50,str,4,str
593784314,191.02911071999398,float,50,str,3,str
749276789,5.118860242731432,float,30,str,,NoneType
749276789,7.385810833364487,float,30,str,,NoneType
593784306,3.5107449360124265,float,50,str,4,str
593784318,5.557713228900095,float,50,str,4,str
749276789,31.030788634834902,float,30,str,,NoneType
749276789,5.118860242731432,float,30,str,,NoneType
687427181,8.437096118498658,float,,NoneType,2,str
687427181,9.212716798437341,float,,NoneType,2,str
671913402,6.691048463997391,float,,NoneType,3,str
672367218,4.453635514408411,float,50,str,3,str
605860370,2.8357846071307238,float,50,str,3,str
1188795074,1.5586586270114475,float,,NoneType,2,str
1188795074,29.478277751058823,float,,NoneType,2,str
317181918,19.524894591212515,float,,NoneType,3,str
669416622,17.508581665792235,float,50,str,3,str
671913401,21.05755686909288,float,50,str,3,str
672916909,11.052954265338622,float,30,str,3,str
672916909,2.3475905329023603,float,30,str,3,str
547683524,5.158936366023839,float,,NoneType,3,str
547683524,15.815474924931939,float,,NoneType,3,str
1128204153,2.180254349839822,float,,NoneType,,NoneType
1390468662,8.549894065028242,float,30,str,2,str
1390468662,22.451623918240657,float,30,str,2,str
882256837,9.591656189230472,float,,NoneType,,NoneType
1298993023,5.038326461376629,float,,NoneType,3,str
1415886669,43.32107709333931,float,,NoneType,3,str
58536073,6.251942366173657,float,,NoneType,,NoneType
904431766,0.7812199904152861,float,,NoneType,,NoneType
904431766,7.924678663068105,float,,NoneType,,NoneType
1198097539,18.55947752557901,float,50,str,6,str
1198097539,2.8723420728936686,float,50,str,6,str
658247780,4.972974541543143,float,,NoneType,2,str
1198097541,5.223719615521097,float,50,str,5,str
1198097541,45.5212110548238,float,50,str,5,str
300226733,5.476348574723783,float,,NoneType,2,str
630209995,8.146080056916732,float,50,str,4,str
1198095903,3.2494190330111032,float,,NoneType,2,str
672962943,5.899877577527986,float,50,str,4,str
630209999,3.441434373738488,float,,NoneType,2,str
672354314,8.174320819599407,float,,NoneType,2,str
609935109,1.8064333223858953,float,50,str,3,str
609935114,7.484820871933295,float,50,str,5,str
609935114,5.371323899026541,float,50,str,5,str
56806552,10.889496672922338,float,,NoneType,3,str
20309506,1.677531125239722,float,30,str,,NoneType
671108374,3.009251747490048,float,,NoneType,1,str
1189405695,4.715946970856979,float,,NoneType,2,str
671910670,10.546170872767062,float,50,str,3,str
671908755,1.6887453067831935,float,,NoneType,2,str
668557311,8.159811077409284,float,50,str,3,str
658247782,37.04357890302694,float,,NoneType,2,str
20568936,3.619243066969955,float,50,str,1,str
96644676,9.127214393064465,float,50,str,1,str
459903184,10.890376632964843,float,,NoneType,2,str
157756030,61.55517488726279,float,,NoneType,1,str
690327060,11.828942693633559,float,,NoneType,1,str
1154531640,3.4544876233438293,float,,NoneType,1,str
1375160142,7.692040298424776,float,30,str,,NoneType
111639651,6.600715984064945,float,30,str,,NoneType
111639651,5.729687678847766,float,30,str,,NoneType
406712453,36.929009759444554,float,50,str,1,str
1180238388,11.879601258515292,float,,NoneType,,NoneType
1279571133,3.8603119638730963,float,50,str,4,str
688554626,2.2148312502024705,float,,NoneType,3,str
688554626,36.478392369903034,float,,NoneType,3,str
953082076,1.6982881218226942,float,,NoneType,1,str
1340620697,1.483327654189725,float,,NoneType,1,str
157756038,6.087372352031548,float,,NoneType,1,str
157690220,81.52755061388649,float,30,str,,NoneType
459903185,8.152351991123119,float,,NoneType,3,str
459903185,9.25194063609159,float,,NoneType,3,str
672412404,6.53618112279328,float,50,str,3,str
329206814,10.280349865134946,float,30,str,,NoneType
414615526,72.16225921106351,float,30,str,,NoneType
287251039,65.9251769755675,float,30,str,,NoneType
1375160138,9.499507056350616,float,30,str,,NoneType
157756030,4.132882291938879,float,,NoneType,1,str
672412385,4.37091832686721,float,,NoneType,3,str
1264454169,17.704515846977127,float,30,str,,NoneType
1264454169,11.270991457740058,float,30,str,,NoneType
53562670,63.12082330290812,float,50,str,6,str
53562670,4.70572453021665,float,50,str,6,str
280990330,19.484597674977024,float,,NoneType,6,str
280990330,77.65578422591031,float,,NoneType,6,str
940759213,13.505174062612195,float,20,str,1,str
19851627,36.778802087741575,float,30,str,,NoneType
1315945807,44.06061410677634,float,30,str,,NoneType
503016672,9.799265439486964,float,50,str,4,str
503016672,2.629302438891536,float,50,str,4,str
53562667,23.808631783462797,float,50,str,6,str
53562667,45.939609002412176,float,50,str,6,str
28107587,48.99315872161618,float,50,str,6,str
28107587,26.806103902664958,float,50,str,6,str
53562668,16.172776286877546,float,50,str,6,str
53562668,9.815980959553665,float,50,str,6,str
69975256,62.75190107500378,float,30,str,,NoneType
69975256,3.2980067795235355,float,30,str,,NoneType
454967846,3.5767980795292806,float,,NoneType,3,str
454967846,7.293618704193373,float,,NoneType,3,str
672185579,2.096027429574229,float,,NoneType,3,str
672185579,27.19145302467132,float,,NoneType,3,str
1315643035,4.185150451541314,float,30,str,,NoneType
1315643035,1.9639000560198916,float,30,str,,NoneType
280990338,87.83737414234584,float,,NoneType,5,str
280990338,3.5001249048615612,float,,NoneType,5,str
672353545,4.502025995687661,float,50,str,3,str
20275107,25.292624974977063,float,,NoneType,4,str
20275107,5.552401271687173,float,,NoneType,4,str
20275107,7.926477778237458,float,,NoneType,4,str
20275107,25.292624974977063,float,,NoneType,4,str
280990336,5.834360348449785,float,50,str,2,str
1203490293,7.364788389727773,float,50,str,7,str
1203490293,39.388124088453964,float,50,str,7,str
220886123,6.718229001927098,float,50,str,6,str
220886123,22.312764458861732,float,50,str,6,str
431860079,21.5028167646076,float,50,str,7,str
431860079,4.220416404822941,float,50,str,7,str
431860079,5.543524274741967,float,50,str,7,str
431860079,21.5028167646076,float,50,str,7,str
451618682,1.1931441253778257,float,50,str,3,str
431859926,1.9368817679159267,float,50,str,1,str
431859926,25.275481786244168,float,50,str,1,str
431859926,25.275481786244168,float,50,str,1,str
431859926,3.298157778116499,float,50,str,1,str
1131623868,6.300228692420786,float,50,str,3,str
415759689,47.482596359575126,float,30,str,1,str
673237645,22.422215883457255,float,50,str,5,str
673237645,3.7453270109993415,float,50,str,5,str
609469484,16.786342841646302,float,,NoneType,5,str
609469484,3.166237690038721,float,,NoneType,5,str
1388043549,5.452684893691287,float,,NoneType,,NoneType
22992299,6.5972195156246,float,,NoneType,,NoneType
1198095901,23.631692330002238,float,,NoneType,,NoneType
1423528412,22.360878123394304,float,,NoneType,,NoneType
1122045419,46.55440742933245,float,30,str,,NoneType
1426385567,39.24806246136724,float,,NoneType,,NoneType
685529368,7.085792641035054,float,,NoneType,3,str
259558566,10.982738479113218,float,,NoneType,,NoneType
157694483,9.583570731216275,float,,NoneType,1,str
672179229,90.03704698057345,float,,NoneType,1,str
157694499,9.925072745450729,float,,NoneType,,NoneType
1167966916,4.01963296520082,float,,NoneType,2,str
238198912,4.441301003836445,float,50,str,1,str
314726789,13.521376841762162,float,50,str,2,str
554835481,10.800669788773043,float,50,str,5,str
554835481,6.474559927491334,float,50,str,5,str
1423335747,6.531026280432345,float,,NoneType,,NoneType
642112154,1.3328366627141761,float,,NoneType,3,str
1234961857,6.157108251502526,float,,NoneType,3,str
993492470,52.39780075856282,float,,NoneType,2,str
993492470,3.5138104842899573,float,,NoneType,2,str
1412993802,3.40129503634036,float,,NoneType,,NoneType
23065352,152.02199995888213,float,,NoneType,,NoneType
1035380716,5.980600285602907,float,30,str,,NoneType
1035380713,34.37665706530627,float,30,str,,NoneType
528935365,6.068874556340553,float,30,str,,NoneType
528935365,3.0126000049686414,float,30,str,,NoneType
961920785,3.3555543855498966,float,,NoneType,2,str
961920785,50.92783395789297,float,,NoneType,2,str
157694526,4.426806002847326,float,30,str,1,str
23065347,2.0905342079315536,float,,NoneType,,NoneType
674457534,2.3405229962785503,float,,NoneType,2,str
674457533,3.633756328886369,float,,NoneType,2,str
20309506,6.778389600345868,float,30,str,,NoneType
362916615,87.86462694812582,float,,NoneType,,NoneType
1355196625,61.27627836865649,float,30,str,,NoneType
22893217,5.170399647076205,float,30,str,,NoneType
1189405696,88.6375535039519,float,30,str,,NoneType
428659872,6.849063107884129,float,30,str,,NoneType
23731929,79.0961631150466,float,30,str,1,str
329206813,4.2812778516391194,float,30,str,,NoneType
20277453,148.39571823682607,float,30,str,,NoneType
672186177,2.779724967251914,float,,NoneType,2,str
1150964000,1.8954875077353783,float,50,str,2,str
20309901,39.16063587928952,float,30,str,,NoneType
23044892,4.746232995802267,float,,NoneType,2,str
672352076,10.279418865747136,float,,NoneType,1,str
676214283,5.624619114502185,float,,NoneType,3,str
497764376,28.84177492765539,float,30,str,1,str
19790306,6.311932670283359,float,,NoneType,3,str
19790306,5.1675465200486395,float,,NoneType,3,str
673170247,6.528996998465542,float,,NoneType,3,str
673170247,6.114106862462179,float,,NoneType,3,str
936872674,58.57412977107552,float,30,str,1,str
481972229,7.341646483591976,float,30,str,2,str
481972229,10.780646867388757,float,30,str,2,str
288275770,15.41228210286394,float,30,str,,NoneType
316992952,6.395544531664778,float,30,str,,NoneType
317182842,4.169089526986606,float,,NoneType,2,str
316992952,1.8509750539725423,float,30,str,,NoneType
672354313,5.367971509767322,float,30,str,,NoneType
672354310,74.36602970545543,float,30,str,,NoneType
287389528,109.48918151937747,float,30,str,,NoneType
936872667,127.33618551834363,float,30,str,,NoneType
455401389,4.511943423806643,float,30,str,,NoneType
936872659,87.64321179225662,float,30,str,,NoneType
672126623,123.35610165892163,float,30,str,,NoneType
1385144779,4.0404868653434205,float,30,str,,NoneType
1173712519,5.838648901814243,float,30,str,1,str
23095303,5.634258239005182,float,,NoneType,,NoneType
23095303,41.622796087164126,float,,NoneType,,NoneType
672925846,5.208126629036859,float,,NoneType,2,str
22893208,4.680575788424932,float,,NoneType,,NoneType
288281160,42.95581688949198,float,,NoneType,,NoneType
288281160,3.9421617240620614,float,,NoneType,,NoneType
424435386,1.4212433821105532,float,30,str,2,str
424435386,82.19909270643306,float,30,str,2,str
672924367,4.097402004353586,float,,NoneType,2,str
672924370,3.0978431516421083,float,,NoneType,2,str
157690187,6.651696624495418,float,30,str,,NoneType
157690173,98.65860149956438,float,30,str,,NoneType
96644678,5.326897539135496,float,50,str,1,str
672349357,5.441976596585849,float,50,str,3,str
673181475,3.405717056287154,float,50,str,1,str
19790306,6.1070966189426334,float,,NoneType,3,str
672354344,102.97224530959754,float,50,str,1,str
475359061,7.666987677157086,float,50,str,,NoneType
673170248,6.858312162798661,float,30,str,1,str
475359062,70.7442964680196,float,50,str,1,str
672141058,7.0751053713151535,float,50,str,1,str
670304475,2.050579159399683,float,,NoneType,3,str
670304475,6.352380281285572,float,,NoneType,3,str
22893228,12.682234882441131,float,30,str,1,str
951270565,84.53027285641116,float,30,str,1,str
546580467,2.6655651069555417,float,30,str,,NoneType
546580467,4.447272177806538,float,30,str,,NoneType
682251439,5.285685038600822,float,40,str,2,str
503016678,54.866119320364476,float,30,str,4,str
1190019663,5.494504373277075,float,30,str,,NoneType
28107681,3.2345541441960743,float,50,str,6,str
28107681,53.97619234068151,float,50,str,6,str
287905046,9.688388966019529,float,50,str,6,str
287905046,29.05938898271943,float,50,str,6,str
287905046,4.083970927109616,float,50,str,6,str
287905046,4.652573953092424,float,50,str,6,str
34607214,5.606182025592189,float,50,str,4,str
1180238388,55.69493424651357,float,,NoneType,,NoneType
23053185,5.252253276326826,float,,NoneType,,NoneType
524238720,38.85251562053502,float,,NoneType,6,str
524238720,3.2617184667671624,float,,NoneType,6,str
528935366,5.079789653834717,float,50,str,4,str
528935366,39.98810688496054,float,50,str,4,str
528935366,84.56797057117419,float,50,str,4,str
528935366,9.871623756421513,float,50,str,4,str
287251036,3.5135190245524437,float,30,str,1,str
1093799009,5.630343357228299,float,30,str,,NoneType
690979046,47.12758247337033,float,,NoneType,2,str
690979046,5.437887536496855,float,,NoneType,2,str
953080099,5.5092290764602865,float,50,str,2,str
953080099,1.482801798105078,float,50,str,2,str
690979046,5.437887536496855,float,,NoneType,2,str
690979046,0.9148206363391285,float,,NoneType,2,str
672185579,8.286480824090857,float,,NoneType,3,str
672185579,2.096027429574229,float,,NoneType,3,str
454967846,7.293618704193373,float,,NoneType,3,str
454967846,9.811426352220646,float,,NoneType,3,str
69975256,3.2980067795235355,float,30,str,,NoneType
69975256,10.682707154560362,float,30,str,,NoneType
1315643035,10.36516123173357,float,30,str,,NoneType
1315643035,4.185150451541314,float,30,str,,NoneType
1218549604,50.61190835332877,float,,NoneType,,NoneType
603512962,3.419083738007969,float,,NoneType,5,str
603512964,4.912834380559468,float,,NoneType,3,str
603512964,7.0274160992390495,float,,NoneType,3,str
1054414078,3.637048843653498,float,,NoneType,2,str
1050700339,8.440525801280037,float,30,str,2,str
1050700340,5.214728633503167,float,30,str,1,str
1050700341,31.045988206355844,float,30,str,1,str
1050700342,8.531071807144214,float,30,str,1,str
1166098122,4.269196587076576,float,,NoneType,1,str
904431770,3.4371038521079256,float,,NoneType,2,str
19790439,3.1864055618160503,float,,NoneType,1,str
769415411,139.37567755841795,float,,NoneType,,NoneType
1283100159,25.17685811809898,float,30,str,2,str
280998224,75.88828301820973,float,50,str,6,str
280998224,22.42529535700586,float,50,str,6,str
666250882,1.610812412455357,float,30,str,,NoneType
670306239,2.7176805438654927,float,30,str,,NoneType
670306239,2.695721675636211,float,30,str,,NoneType
672983297,3.3787823388102316,float,,NoneType,3,str
672983297,2.5390586104876505,float,,NoneType,3,str
20275702,72.24614933626867,float,30,str,1,str
1255331977,7.200224685944365,float,30,str,1,str
15067688,53.229502266882335,float,30,str,1,str
15067434,3.236725921500097,float,30,str,1,str
15067169,57.86683613167749,float,30,str,1,str
23217114,9.099574472989586,float,,NoneType,1,str
23217120,110.34753574706532,float,,NoneType,1,str
15067574,2.0066587178277846,float,30,str,1,str
15067574,7.558760339675571,float,30,str,1,str
666301827,8.229932578290068,float,,NoneType,1,str
15067688,39.447903198945596,float,30,str,1,str
671108369,9.35493754977171,float,,NoneType,1,str
19790439,4.454574431200456,float,,NoneType,1,str
1057601057,61.3958860866223,float,,NoneType,4,str
24596924,3.7430039228817398,float,,NoneType,1,str
24596924,14.10473061253674,float,,NoneType,1,str
23610722,27.09436143787831,float,,NoneType,1,str
23610903,23.21468488543049,float,,NoneType,1,str
23610762,78.86264040552645,float,,NoneType,,NoneType
24596924,55.23642412957008,float,,NoneType,1,str
23610845,2.8711128776229997,float,,NoneType,1,str
23610845,21.376828002037666,float,,NoneType,1,str
24596924,1.8306029209591554,float,,NoneType,1,str
23610845,59.46702916072443,float,,NoneType,1,str
23610752,3.615694382628928,float,,NoneType,1,str
23610722,3.847427984048879,float,,NoneType,1,str
23610845,31.15366894871177,float,,NoneType,1,str
672141055,5.405944195890472,float,30,str,,NoneType
22893214,85.07329018326084,float,30,str,,NoneType
672141056,5.088930167241834,float,30,str,,NoneType
1429173846,5.045267925381809,float,30,str,1,str
22893216,79.27752086189567,float,30,str,1,str
15067688,2.6590320259451077,float,30,str,1,str
672177672,41.291359116931226,float,30,str,1,str
435370279,5.152285610944818,float,30,str,,NoneType
404864481,81.68840392001552,float,40,str,,NoneType
404864481,4.764323542370613,float,40,str,,NoneType
672093824,4.069080996179654,float,40,str,3,str
672093824,24.631315313860167,float,40,str,3,str
15067688,4.300553445889832,float,30,str,1,str
404864481,4.764323542370613,float,40,str,,NoneType
404864481,4.18042054024668,float,40,str,,NoneType
672093824,9.260830789264912,float,40,str,3,str
672093824,4.069080996179654,float,40,str,3,str
1429173845,5.789389734377158,float,50,str,2,str
1429173845,6.950640419549022,float,50,str,2,str
96629930,5.008569335341959,float,50,str,4,str
288320339,41.4801064903113,float,,NoneType,2,str
905950772,3.8598480617929805,float,,NoneType,,NoneType
905950772,4.291326915955338,float,,NoneType,,NoneType
905950772,5.558691796357258,float,,NoneType,,NoneType
905950772,3.8598480617929805,float,,NoneType,,NoneType
672412400,3.884970178820847,float,50,str,5,str
907861225,9.78989303497086,float,,NoneType,2,str
672974420,134.57631704497032,float,,NoneType,2,str
672974419,6.934876442873809,float,,NoneType,1,str
907861225,4.680689747403243,float,,NoneType,2,str
672974418,2.255375578183822,float,,NoneType,3,str
672974418,26.43538773311864,float,,NoneType,3,str
666294550,2.2212483875107765,float,,NoneType,1,str
58104738,8.135763300369293,float,,NoneType,,NoneType
58104738,6.231544061811751,float,,NoneType,,NoneType
666283725,148.16600591935864,float,,NoneType,1,str
15090452,5.064586859189506,float,,NoneType,1,str
15090458,163.99587928161563,float,,NoneType,1,str
15090449,31.711513677165083,float,,NoneType,1,str
672137739,8.696995363999719,float,,NoneType,1,str
672132608,6.4616075913190265,float,30,str,2,str
1198095902,2.4058593766251954,float,,NoneType,,NoneType
1198095902,20.909047250681994,float,,NoneType,,NoneType
907861231,2.7808482536253543,float,,NoneType,2,str
583238443,3.4448095890295574,float,,NoneType,2,str
907861232,20.004527030572262,float,,NoneType,,NoneType
15090455,4.961716648003419,float,,NoneType,,NoneType
15090455,65.91817063470803,float,,NoneType,,NoneType
1426385855,2.900942610795106,float,,NoneType,,NoneType
1426385664,14.03420168252217,float,,NoneType,1,str
1198095902,5.521131196152586,float,,NoneType,,NoneType
1198095902,2.4058593766251954,float,,NoneType,,NoneType
1151076094,3.612211765101356,float,,NoneType,,NoneType
1151076094,86.95791454512784,float,,NoneType,,NoneType
642112148,69.11069335102407,float,,NoneType,,NoneType
642112148,5.128257088840839,float,,NoneType,,NoneType
311177024,6.020292992928601,float,,NoneType,2,str
1189405697,99.32937702985942,float,,NoneType,2,str
23064839,7.054588725618704,float,,NoneType,2,str
27408667,40.38744132713959,float,,NoneType,,NoneType
672391111,7.233389774193202,float,,NoneType,,NoneType
280990336,14.214411529437678,float,50,str,2,str
247710305,71.91450584693389,float,,NoneType,,NoneType
1315689568,7.367102634091698,float,,NoneType,,NoneType
16376297,1.551445174490697,float,,NoneType,1,str
1166098125,78.95232021820765,float,,NoneType,1,str
20309901,6.062127847162168,float,30,str,,NoneType
1078770143,68.75157297677914,float,50,str,4,str
670306239,6.147478729908868,float,30,str,,NoneType
670306239,2.7176805438654927,float,30,str,,NoneType
1083608011,13.861284087346535,float,,NoneType,2,str
1083608011,9.919149638090083,float,,NoneType,2,str
1083608011,5.024323450618878,float,,NoneType,2,str
1209298976,3.137234506310989,float,,NoneType,1,str
672352076,28.449767488057883,float,,NoneType,1,str
672352076,0.8720286308743509,float,,NoneType,1,str
672352076,4.537807500978999,float,,NoneType,1,str
1189693526,7.991940515977783,float,50,str,1,str
19790439,1.0434049532162764,float,,NoneType,1,str
672352076,60.197889850301706,float,,NoneType,1,str
672352076,20.262149666581728,float,,NoneType,1,str
672352076,20.91742780204997,float,,NoneType,1,str
672352076,60.20661029447419,float,,NoneType,1,str
672352076,7.859336939263025,float,,NoneType,1,str
1083608012,5.5529770466550925,float,,NoneType,2,str
19790454,4.578010518571787,float,,NoneType,1,str
672352076,117.67867532113526,float,,NoneType,1,str
1083608012,7.966039184484687,float,,NoneType,2,str
1083608011,4.843045891826146,float,,NoneType,2,str
672352076,5.622031946285627,float,,NoneType,1,str
1083608012,52.06722101625556,float,,NoneType,2,str
1083608012,9.800691021352316,float,,NoneType,2,str
672352076,6.8281395352461915,float,,NoneType,1,str
1083608011,64.00595803683603,float,,NoneType,2,str
22893222,14.905436377033572,float,,NoneType,4,str
22893222,4.395531512365983,float,,NoneType,4,str
667945906,8.15383092495715,float,50,str,4,str
667945906,44.12783687523794,float,50,str,4,str
451756746,6.53617182727346,float,,NoneType,4,str
451756746,89.70653435926718,float,,NoneType,4,str
442132581,28.5933939900491,float,50,str,4,str
442132581,2.4585074194059486,float,50,str,4,str
22893222,4.395531512365983,float,,NoneType,4,str
22893222,9.451179601889223,float,,NoneType,4,str
451756746,7.266425943340972,float,,NoneType,4,str
451756746,6.53617182727346,float,,NoneType,4,str
442132581,2.4585074194059486,float,50,str,4,str
1128202026,8.640661069097545,float,50,str,4,str
667945906,8.15383092495715,float,50,str,4,str
1128202025,6.276734954628791,float,50,str,4,str
15362903,7.441474291421845,float,30,str,,NoneType
674490680,46.93345701966898,float,30,str,,NoneType
451756756,3.7192961415749304,float,30,str,,NoneType
451756756,8.495860121723528,float,30,str,,NoneType
15361522,57.64482956994203,float,30,str,1,str
451756746,89.70653435926718,float,,NoneType,4,str
451756746,2.6928717220568763,float,,NoneType,4,str
953078700,4.174087115327959,float,50,str,2,str
953078700,11.812679854851279,float,50,str,2,str
20316164,67.31525291210697,float,30,str,,NoneType
980089237,6.575835733659919,float,,NoneType,1,str
980089237,1.9312257521629017,float,,NoneType,1,str
96644678,6.019069764395275,float,50,str,1,str
541620980,5.8298343201060145,float,50,str,1,str
670304472,29.175691493085814,float,30,str,3,str
953076867,59.38031750902114,float,,NoneType,3,str
670304472,10.551943743692942,float,30,str,3,str
670304472,29.175691493085814,float,30,str,3,str
672177672,7.294482906671427,float,30,str,1,str
297715318,33.93341537835411,float,30,str,,NoneType
297715318,6.062591476894527,float,30,str,,NoneType
287389528,14.73361764980482,float,30,str,,NoneType
455584879,13.683428296344765,float,30,str,,NoneType
230377103,84.14346206323938,float,30,str,,NoneType
230377103,13.15087010676404,float,30,str,,NoneType
20210186,31.122670300699944,float,,NoneType,3,str
544150315,6.867714768085472,float,,NoneType,3,str
20210186,31.122670300699944,float,,NoneType,3,str
603512964,5.189062772519116,float,,NoneType,3,str
19790475,94.08252517159438,float,,NoneType,1,str
869289369,5.64795941861314,float,,NoneType,1,str
15363715,3.2360348639032144,float,30,str,,NoneType
15363715,1.7791963978767822,float,30,str,,NoneType
258879761,73.88246768461622,float,50,str,2,str
1315689592,4.053434290456849,float,,NoneType,,NoneType
1315689570,4.30218506692704,float,,NoneType,,NoneType
454580589,4.640997896223813,float,30,str,,NoneType
1212118740,7.147076997352607,float,30,str,,NoneType
247680135,1.1287635492036012,float,30,str,,NoneType
247680135,2.3072655468861356,float,30,str,,NoneType
1093799011,3.141569411710906,float,30,str,,NoneType
157740288,28.473307947108207,float,30,str,,NoneType
80062578,8.301278858343778,float,30,str,,NoneType
459251015,2.475256410999794,float,30,str,,NoneType
683840371,13.33179339889212,float,20,str,,NoneType
43699754,5.924160692231546,float,,NoneType,1,str
683840371,33.26760340529426,float,20,str,,NoneType
1093799011,8.29264813669091,float,30,str,,NoneType
247680135,1.6645345000019696,float,30,str,,NoneType
247680135,1.1287635492036012,float,30,str,,NoneType
80062578,1.6996945649772293,float,30,str,,NoneType
459251015,3.2893081714713324,float,30,str,,NoneType
286223938,5.488877343985486,float,,NoneType,,NoneType
286223938,58.49374285349901,float,,NoneType,,NoneType
907861224,5.123889575437527,float,,NoneType,,NoneType
907861224,58.0191277583207,float,,NoneType,,NoneType
24844798,5.197154173074573,float,,NoneType,1,str
24844798,7.945721541245361,float,,NoneType,1,str
442347182,2.3734535205302296,float,,NoneType,2,str
1166098117,4.289304100507336,float,30,str,,NoneType
1166098127,5.422655100964898,float,30,str,,NoneType
1120597495,16.074721584548172,float,30,str,,NoneType
1120597496,43.67457788089574,float,30,str,,NoneType
1120597988,47.276938275599825,float,50,str,3,str
247583608,19.69659511858457,float,30,str,,NoneType
1120597221,26.967856214116388,float,30,str,,NoneType
1120597221,26.967856214116388,float,30,str,,NoneType
1120597222,23.146265189926076,float,30,str,,NoneType
346643805,6.999028809990241,float,30,str,,NoneType
258407819,4.598652910202794,float,30,str,,NoneType
258407819,18.816722962848967,float,30,str,,NoneType
672983297,7.877913780631651,float,,NoneType,3,str
672983297,3.3787823388102316,float,,NoneType,3,str
752051545,8.499800611836104,float,,NoneType,2,str
670306239,2.695721675636211,float,30,str,,NoneType
670306239,8.522128992775318,float,30,str,,NoneType
406377444,13.08778535955506,float,30,str,,NoneType
541498077,9.25705119573105,float,30,str,,NoneType
541498077,5.0837899840437455,float,30,str,,NoneType
852078355,49.436364840634575,float,30,str,,NoneType
541498077,76.36362930171674,float,30,str,,NoneType
541498077,9.25705119573105,float,30,str,,NoneType
852078355,11.017628963352996,float,30,str,,NoneType
672990640,40.790356509438915,float,30,str,,NoneType
280465081,88.73133128176674,float,,NoneType,,NoneType
280465081,5.201343352995019,float,,NoneType,,NoneType
280465081,3.650323177984845,float,,NoneType,,NoneType
280465081,30.811090857808747,float,,NoneType,,NoneType
247710305,69.99255199962333,float,,NoneType,,NoneType
1315689567,8.46976039334536,float,,NoneType,,NoneType
247710305,6.493746510281214,float,,NoneType,,NoneType
1315689568,75.15708166727813,float,,NoneType,,NoneType
1154531846,4.688697097498872,float,,NoneType,1,str
157756030,4.311542513546257,float,,NoneType,1,str
157756030,52.117972521556744,float,,NoneType,1,str
936872672,63.88211088987408,float,,NoneType,2,str
1122045412,2.109803880835679,float,30,str,,NoneType
442132580,79.43834502847298,float,50,str,4,str
442132580,16.324341200041385,float,50,str,4,str
1002077562,9.87301666969782,float,,NoneType,,NoneType
1002077562,16.289463210086637,float,,NoneType,,NoneType
293184554,78.71577945144892,float,,NoneType,,NoneType
293184554,4.336391526558357,float,,NoneType,,NoneType
23960304,3.846436342794176,float,,NoneType,1,str
27408663,19.922045452210096,float,,NoneType,,NoneType
27408667,3.8448568896747086,float,,NoneType,,NoneType
672391111,98.03943826012375,float,,NoneType,,NoneType
1120596351,6.147789969245499,float,,NoneType,1,str
1120597863,73.58444110401517,float,,NoneType,1,str
19851885,5.727266027210252,float,,NoneType,,NoneType
293184554,4.035990990855769,float,,NoneType,,NoneType
293184554,15.927556179875438,float,,NoneType,,NoneType
293184554,2.3845548471407665,float,,NoneType,,NoneType
293184554,46.38340842727136,float,,NoneType,,NoneType
293184554,4.78098100127666,float,,NoneType,,NoneType
293184554,64.08959258197362,float,,NoneType,,NoneType
293184554,5.302074424607774,float,,NoneType,,NoneType
